,amount,asset,date,signer,sender
30,0.000322,BTC,2021-12-20,F4rLiV3mzCL4hc3nsktzoRVVWqgngmKHHwAybjQZWtns,F4rLiV3mzCL4hc3nsktzoRVVWqgngmKHHwAybjQZWtns
31,0.000137,BTC,2021-12-20,GcXTyMkYAkEFijbvuJj85dsDYon6T9c6x77gpyrp5wPG,GcXTyMkYAkEFijbvuJj85dsDYon6T9c6x77gpyrp5wPG
32,0.002069,BTC,2021-12-20,PYHST6Vv3XwLxFF3rsnB1s7ERaRs2gETfwMqGsAKT8H,PYHST6Vv3XwLxFF3rsnB1s7ERaRs2gETfwMqGsAKT8H
33,1.004,BTC,2021-12-20,i5YVVrKM59GMW8q7XZPVSxKdy7QYpdnusTtJ6T4uoKn,i5YVVrKM59GMW8q7XZPVSxKdy7QYpdnusTtJ6T4uoKn
34,0.000831,BTC,2021-12-21,2fyVBNx9V7YT3HXP5BWgteS3X94Hc9Qw8mEXdv9F5P4T,2fyVBNx9V7YT3HXP5BWgteS3X94Hc9Qw8mEXdv9F5P4T
35,3.038525,BTC,2021-12-21,2qMk3Yez6F8KupLXH5j31bENj3f1J67TwrGEHAq3ShtT,2qMk3Yez6F8KupLXH5j31bENj3f1J67TwrGEHAq3ShtT
36,0.005612,BTC,2021-12-21,3Bx4H4WCEWth6XUJNjDx5Z7ZDsCus5nP5qzK8PMFp6hM,3Bx4H4WCEWth6XUJNjDx5Z7ZDsCus5nP5qzK8PMFp6hM
37,0.020255,BTC,2021-12-21,3RjECM2e6pvaAipMbkeAjGfdftnut5FXSbeENJQYUdvP,3RjECM2e6pvaAipMbkeAjGfdftnut5FXSbeENJQYUdvP
38,0.1188,BTC,2021-12-21,3WcDLH7EP4edsnWvGe9A7U6hQR8Fcr9EdqpUfp1RteRF,3WcDLH7EP4edsnWvGe9A7U6hQR8Fcr9EdqpUfp1RteRF
39,0.1,BTC,2021-12-21,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN
40,0.000771,BTC,2021-12-21,43wwd6zLB8yKfXEu7rtbeDFhKBuxFR66MnyhTKW3zqa3,43wwd6zLB8yKfXEu7rtbeDFhKBuxFR66MnyhTKW3zqa3
41,0.6,BTC,2021-12-21,47aneUfT3EEzftZHXwPJswwNqcRQKie3g1F29mKdZoHb,47aneUfT3EEzftZHXwPJswwNqcRQKie3g1F29mKdZoHb
42,0.02,BTC,2021-12-21,5PFc4ho1uUbYKA7B3nHaLZJuh9SvBdzSMADTSpq8YZRU,5PFc4ho1uUbYKA7B3nHaLZJuh9SvBdzSMADTSpq8YZRU
43,0.01,BTC,2021-12-21,67pSy7b8H2gmaUAkfTH5h64tY9scptiCMCbDrNcvVokq,67pSy7b8H2gmaUAkfTH5h64tY9scptiCMCbDrNcvVokq
44,0.01,BTC,2021-12-21,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf
45,0.199,BTC,2021-12-21,7qhHMUy9QGKx2oE2jyUXM28D61xs4LCDyfq8gPC85dCS,7qhHMUy9QGKx2oE2jyUXM28D61xs4LCDyfq8gPC85dCS
46,0.002129,BTC,2021-12-21,7vS5gHernUbN1HRQwRuFWdnUSAB1xvm7qz6TY5PYo3Vq,7vS5gHernUbN1HRQwRuFWdnUSAB1xvm7qz6TY5PYo3Vq
47,0.000746,BTC,2021-12-21,9BMHbUs4d3qX49fnroHv2FTPDs4yoDFrvDMqf8p9U4pE,9BMHbUs4d3qX49fnroHv2FTPDs4yoDFrvDMqf8p9U4pE
48,0.01,BTC,2021-12-21,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD
49,0.1,BTC,2021-12-21,9NeLuFdvNV2Ap8VBsyGu7ZiKrVPwMJCQFFRPZqAge88B,9NeLuFdvNV2Ap8VBsyGu7ZiKrVPwMJCQFFRPZqAge88B
50,0.158803,BTC,2021-12-21,9UXFmB2uSCFmaBQ2stnG44tvQHd1D6VVeRELmUfSKPJk,9UXFmB2uSCFmaBQ2stnG44tvQHd1D6VVeRELmUfSKPJk
51,0.000772,BTC,2021-12-21,9kYkFDNE3qD6s73fn8kJowgqbDZoDSw22XaUJ7rTD43D,9kYkFDNE3qD6s73fn8kJowgqbDZoDSw22XaUJ7rTD43D
52,0.500204,BTC,2021-12-21,9yGK7Rq9KmhnrKUNQwusKSS8YTmeWGk7kp7UU3B1pRoY,9yGK7Rq9KmhnrKUNQwusKSS8YTmeWGk7kp7UU3B1pRoY
53,0.014319,BTC,2021-12-21,AAupLHczt4pD25ZAYqXC4PKjmxd3E6rrSTxcmQWq8Uei,AAupLHczt4pD25ZAYqXC4PKjmxd3E6rrSTxcmQWq8Uei
54,2.892323,BTC,2021-12-21,BVykpLYZy9GigxJBEgMQ5ZeXciEEu793EvieBXCYV9sE,BVykpLYZy9GigxJBEgMQ5ZeXciEEu793EvieBXCYV9sE
55,1.0,BTC,2021-12-21,CEwxLkhpjR33UiEXMsoKs4JgM8ZYH23Qcu5YUeegiYDQ,CEwxLkhpjR33UiEXMsoKs4JgM8ZYH23Qcu5YUeegiYDQ
56,0.016904,BTC,2021-12-21,Cokdcvr1q3xZu6xGBZ4s4Yuh6YSGH4WtfE3yab7PQVB1,Cokdcvr1q3xZu6xGBZ4s4Yuh6YSGH4WtfE3yab7PQVB1
57,0.001139,BTC,2021-12-21,DBAMcasPmgSrStwH82DhVSKaWZrsjUR3nz6M3vc13aCs,DBAMcasPmgSrStwH82DhVSKaWZrsjUR3nz6M3vc13aCs
58,0.000772,BTC,2021-12-21,DD1a8rMoUCwmEiLKRN43VpdqL8Qgfr5yi92ejQxDVRMo,DD1a8rMoUCwmEiLKRN43VpdqL8Qgfr5yi92ejQxDVRMo
59,0.000766,BTC,2021-12-21,E8iuHK2DErFnMAYfWmNoix4jVb4WDG8Sc41hBycLUxbd,E8iuHK2DErFnMAYfWmNoix4jVb4WDG8Sc41hBycLUxbd
60,0.67,BTC,2021-12-21,E9gLCiNRBhrkdQXPMAESifUehEz7cfjzTemiFLEjQXDk,E9gLCiNRBhrkdQXPMAESifUehEz7cfjzTemiFLEjQXDk
61,0.479921,BTC,2021-12-21,FBK68ee9NTjnwC1oAay9CQbPKEQeoeycjK4RNwkjzGk3,FBK68ee9NTjnwC1oAay9CQbPKEQeoeycjK4RNwkjzGk3
62,0.0105,BTC,2021-12-21,FadaK6wV2rjnfjWkExSPL2eBS4gqueYvPMv4kaFCwUFC,FadaK6wV2rjnfjWkExSPL2eBS4gqueYvPMv4kaFCwUFC
63,0.9987,BTC,2021-12-21,FwpCPTbMJ8CXFLor7vp6KftM1y2M7FqvyKJu5Z1zufRE,FwpCPTbMJ8CXFLor7vp6KftM1y2M7FqvyKJu5Z1zufRE
64,0.036018,BTC,2021-12-21,GPXiHb4tKGX9zntTmcLipujndnN8ZB6bVSHjLHagMbyc,GPXiHb4tKGX9zntTmcLipujndnN8ZB6bVSHjLHagMbyc
65,0.000825,BTC,2021-12-21,GcjcaWoMUcGkLaJBx3svxtzwGNn5SLcFrwaLqnpadUZY,GcjcaWoMUcGkLaJBx3svxtzwGNn5SLcFrwaLqnpadUZY
66,0.003,BTC,2021-12-21,JPCGQkpbsrZdzWhgN8b8pYeHf9x3iTPZkMuX9oPBhHQ,JPCGQkpbsrZdzWhgN8b8pYeHf9x3iTPZkMuX9oPBhHQ
67,0.000456,BTC,2021-12-21,Qrw6y2DiogvivGah9Dj9BuDu8Cr7qxCRUEh63Z1dmpv,Qrw6y2DiogvivGah9Dj9BuDu8Cr7qxCRUEh63Z1dmpv
68,0.008187,BTC,2021-12-21,ZpHC9bMWDrrC9scptszdp7Vvzi5UXp3yPDLSzUFhwio,ZpHC9bMWDrrC9scptszdp7Vvzi5UXp3yPDLSzUFhwio
69,0.1338,BTC,2021-12-22,3Bx4H4WCEWth6XUJNjDx5Z7ZDsCus5nP5qzK8PMFp6hM,3Bx4H4WCEWth6XUJNjDx5Z7ZDsCus5nP5qzK8PMFp6hM
70,0.151721,BTC,2021-12-22,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC,429iUuqerUmGpBhocD8C1i2EQkMU7dTJFexXNVQ5AEZC
71,0.001,BTC,2021-12-22,469eWZ9CZjgvPqVn3Ho2MPzWQzS5gLEMNzQFFsPx9Q6F,469eWZ9CZjgvPqVn3Ho2MPzWQzS5gLEMNzQFFsPx9Q6F
72,0.001,BTC,2021-12-22,5CNuTwL8YmCpDfPudqL1tkHWajptusmPsHjBxFgS9sRi,5CNuTwL8YmCpDfPudqL1tkHWajptusmPsHjBxFgS9sRi
73,1.0,BTC,2021-12-22,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm
74,0.001999,BTC,2021-12-22,6Ei7pRkqS5KPP77MrrE2pdNBEAyz5WpsSjYiJYKtR2Wq,6Ei7pRkqS5KPP77MrrE2pdNBEAyz5WpsSjYiJYKtR2Wq
75,0.00119,BTC,2021-12-22,6Xt54VPqnsUdHUtGxh19VVmqrkncadpsnd6iYZoXmuL4,6Xt54VPqnsUdHUtGxh19VVmqrkncadpsnd6iYZoXmuL4
76,0.020301,BTC,2021-12-22,6a8bhq5VLShaTFadmH2YmsDeqLe2QyAEQyCcqQ85Fekw,6a8bhq5VLShaTFadmH2YmsDeqLe2QyAEQyCcqQ85Fekw
77,0.153818,BTC,2021-12-22,9NeLuFdvNV2Ap8VBsyGu7ZiKrVPwMJCQFFRPZqAge88B,9NeLuFdvNV2Ap8VBsyGu7ZiKrVPwMJCQFFRPZqAge88B
78,0.003847,BTC,2021-12-22,9kjJN6JLFD95VFaa7dGY2eyUzM8GCVGqSDg4fpo6PhKX,9kjJN6JLFD95VFaa7dGY2eyUzM8GCVGqSDg4fpo6PhKX
79,0.13,BTC,2021-12-22,AmcyLcNJjREKVXJb2t6D4MKVx4Vqd387bErLjdzT9dW6,AmcyLcNJjREKVXJb2t6D4MKVx4Vqd387bErLjdzT9dW6
80,0.009999,BTC,2021-12-22,BuhEYpvrWV1y18jZoY8Hgfyf2pj3nqYXvmPefvBVzk41,BuhEYpvrWV1y18jZoY8Hgfyf2pj3nqYXvmPefvBVzk41
81,0.028126,BTC,2021-12-22,CHgUKQK4MYts7vCBtt9x4nvEkiVc9jGL4kUAo38qZM75,CHgUKQK4MYts7vCBtt9x4nvEkiVc9jGL4kUAo38qZM75
82,0.201564,BTC,2021-12-22,CUC4b5UEUN8umNF68Xrb3SXB38itqMA8mfH8QDeFqS1D,CUC4b5UEUN8umNF68Xrb3SXB38itqMA8mfH8QDeFqS1D
83,0.0085,BTC,2021-12-22,DFhvkpq3vVKAPtpTZ4QHFrZugc9Ksg72xFVmJ54TLcbZ,DFhvkpq3vVKAPtpTZ4QHFrZugc9Ksg72xFVmJ54TLcbZ
84,0.02,BTC,2021-12-22,Dv8eDMkM4mGUg87Uwku9jh5PdeckKEqGhTRDQhfifhHC,Dv8eDMkM4mGUg87Uwku9jh5PdeckKEqGhTRDQhfifhHC
85,0.124755,BTC,2021-12-22,EYwsJcCL99dLokoWwU1vAe3hLF5UE3bpcjju6Q48kocE,EYwsJcCL99dLokoWwU1vAe3hLF5UE3bpcjju6Q48kocE
86,0.03,BTC,2021-12-22,ErELM9mHHE39b8yEbm8r7jWSZtmGheHA2gNjFPjNAWT8,ErELM9mHHE39b8yEbm8r7jWSZtmGheHA2gNjFPjNAWT8
87,0.005026,BTC,2021-12-22,F2mjoySJq4ALvMV6TB2eWmpJXEm2BGjTSxksEzVWPR6G,F2mjoySJq4ALvMV6TB2eWmpJXEm2BGjTSxksEzVWPR6G
88,0.005406,BTC,2021-12-22,GJ5vze6xdSA4Hgf58M7fuJTDLV2wwcqoT9nWmYHMu1Po,GJ5vze6xdSA4Hgf58M7fuJTDLV2wwcqoT9nWmYHMu1Po
89,0.017701,BTC,2021-12-22,GNmr8LvrKqddAXVkvtVv69RkroqjrFQdnfAT5wG9GZUk,GNmr8LvrKqddAXVkvtVv69RkroqjrFQdnfAT5wG9GZUk
90,1.0,BTC,2021-12-22,GoULoW4qHhAxDdEZWxfAiPgj41ZjTBZqx7ooaydQTzqj,GoULoW4qHhAxDdEZWxfAiPgj41ZjTBZqx7ooaydQTzqj
91,1.1e-05,BTC,2021-12-22,HTY4hxbL9PrtaUTZHiEGBezBPq5DDUqsUR6EWbNKtsJf,HTY4hxbL9PrtaUTZHiEGBezBPq5DDUqsUR6EWbNKtsJf
92,0.075586,BTC,2021-12-23,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD
93,0.033105,BTC,2021-12-23,2Wn6yNHBAhVpq6bdR72E3Sg4sf8RXCid9r2MRbT4qDXG,2Wn6yNHBAhVpq6bdR72E3Sg4sf8RXCid9r2MRbT4qDXG
94,0.0005,BTC,2021-12-23,3tNt6fwbpxjZ5g1nRZx1SBquCGvp73tC1USjUAs1wnTR,3tNt6fwbpxjZ5g1nRZx1SBquCGvp73tC1USjUAs1wnTR
95,0.001571,BTC,2021-12-23,4QSTbJGGELsGXZyxaRP2AKeK1L8pWXMRsDVt8ocDfAqP,4QSTbJGGELsGXZyxaRP2AKeK1L8pWXMRsDVt8ocDfAqP
96,0.015,BTC,2021-12-23,5PFc4ho1uUbYKA7B3nHaLZJuh9SvBdzSMADTSpq8YZRU,5PFc4ho1uUbYKA7B3nHaLZJuh9SvBdzSMADTSpq8YZRU
97,0.128511,BTC,2021-12-23,5cavExSNQDCuA533BADVr5VuSM1kzfgBfjq41sy4THUJ,5cavExSNQDCuA533BADVr5VuSM1kzfgBfjq41sy4THUJ
98,0.058374,BTC,2021-12-23,7VxEFziAx7xoYNe5Gyatv7pZd7V5TgcdWhVF4Y7Qq5o,7VxEFziAx7xoYNe5Gyatv7pZd7V5TgcdWhVF4Y7Qq5o
99,0.05,BTC,2021-12-23,8LXpW8fPk757j5zMGnkLYFaPP46MrmtnG5H8W3LcsbNh,8LXpW8fPk757j5zMGnkLYFaPP46MrmtnG5H8W3LcsbNh
100,0.0105,BTC,2021-12-23,8d2TDEJLPvYXZWb1oBMZyArQQqjmmKuicFtDDgXuUEe6,8d2TDEJLPvYXZWb1oBMZyArQQqjmmKuicFtDDgXuUEe6
101,0.114691,BTC,2021-12-23,8piNXEkHzmjzSNUUKZ9ErrTkE9WtoUDZ7vFbUszqF92S,8piNXEkHzmjzSNUUKZ9ErrTkE9WtoUDZ7vFbUszqF92S
102,0.001801,BTC,2021-12-23,9Xj1w3kmQe2WS7CY2FbyuMZ9uYKgGc9hY9gCkSgzbUsr,9Xj1w3kmQe2WS7CY2FbyuMZ9uYKgGc9hY9gCkSgzbUsr
103,0.1,BTC,2021-12-23,ByF4jREsubj5KFpZQ7PCs71Cb3XvrhwDqGSuQ4wAX9cd,ByF4jREsubj5KFpZQ7PCs71Cb3XvrhwDqGSuQ4wAX9cd
104,0.198107,BTC,2021-12-23,CUC4b5UEUN8umNF68Xrb3SXB38itqMA8mfH8QDeFqS1D,CUC4b5UEUN8umNF68Xrb3SXB38itqMA8mfH8QDeFqS1D
105,0.025,BTC,2021-12-23,CsjnSQEpmt8T8KJRCkESi4yNdnvCucx8hgKn44eYSaUU,CsjnSQEpmt8T8KJRCkESi4yNdnvCucx8hgKn44eYSaUU
106,1.0,BTC,2021-12-23,ETVsvHosA6v6eN8Bj6fAFb2zqNgUu8zob1ePT7bcXtF1,ETVsvHosA6v6eN8Bj6fAFb2zqNgUu8zob1ePT7bcXtF1
107,0.007529,BTC,2021-12-23,H7fDKPjDJkqp2h9j3NyoQd2Ft5LnnTSYi95ZchxrYg5u,H7fDKPjDJkqp2h9j3NyoQd2Ft5LnnTSYi95ZchxrYg5u
108,0.000324,BTC,2021-12-23,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
109,5.0,BTC,2021-12-23,eLNe9RHsuAMgxtWkyaBQBkY7t1ckLs9FsGvjfEY1JWy,eLNe9RHsuAMgxtWkyaBQBkY7t1ckLs9FsGvjfEY1JWy
110,100.12708,BTC,2021-12-24,3N2cbALi6qQ2E33cRMrfC783WxAZFECtTXJoRwaSzcjD,3N2cbALi6qQ2E33cRMrfC783WxAZFECtTXJoRwaSzcjD
111,0.200002,BTC,2021-12-24,44Hv71rBRbNhpq4htb3GoaaLzrHr6rUAnwmMVWvo9v2G,44Hv71rBRbNhpq4htb3GoaaLzrHr6rUAnwmMVWvo9v2G
112,0.02,BTC,2021-12-24,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR
113,0.673622,BTC,2021-12-24,531euoNtZMvciBcKPBvYgFJoWnUvtu4PjasDhbTTXTGG,531euoNtZMvciBcKPBvYgFJoWnUvtu4PjasDhbTTXTGG
114,0.00371,BTC,2021-12-24,5CNuTwL8YmCpDfPudqL1tkHWajptusmPsHjBxFgS9sRi,5CNuTwL8YmCpDfPudqL1tkHWajptusmPsHjBxFgS9sRi
115,0.000705,BTC,2021-12-24,5HRdzXsEd9wT1UueqEAtGaBmjHBzqw6rcQr1yCrR58ap,5HRdzXsEd9wT1UueqEAtGaBmjHBzqw6rcQr1yCrR58ap
116,0.88032,BTC,2021-12-24,5g4pvtyMrT8LeUYguHMjfvyQRHGrFXxEFfUvqbUkCrHR,5g4pvtyMrT8LeUYguHMjfvyQRHGrFXxEFfUvqbUkCrHR
117,0.034772,BTC,2021-12-24,7WCEUck5xmRLKrq1PrvQWxNNNafrsbbNv1dABns83RtZ,7WCEUck5xmRLKrq1PrvQWxNNNafrsbbNv1dABns83RtZ
118,0.0001,BTC,2021-12-24,AS7RTJSXkD9xGUHw6vqCzaeBLvFDHWoFQqMBKxWiH83G,AS7RTJSXkD9xGUHw6vqCzaeBLvFDHWoFQqMBKxWiH83G
119,0.413149,BTC,2021-12-24,CcpaQVQPuBEMY2gWRYENhtKrVXcoY54czUWvQGeXUW1P,CcpaQVQPuBEMY2gWRYENhtKrVXcoY54czUWvQGeXUW1P
120,0.0394,BTC,2021-12-24,DoEQbmrCH1NRL4KvzGMdeqG8Qcoo32vPKvAv2H3ZgiGS,DoEQbmrCH1NRL4KvzGMdeqG8Qcoo32vPKvAv2H3ZgiGS
121,0.005128,BTC,2021-12-24,FRAQs8rq9bHuSge9UmsGGHpJ79PSwB9wfzBFbw2Yv6yk,FRAQs8rq9bHuSge9UmsGGHpJ79PSwB9wfzBFbw2Yv6yk
122,1.0,BTC,2021-12-24,FRcfhfbffT6qyHwQRWAJAK2PoiEQS9AEgURtXrbYexUB,FRcfhfbffT6qyHwQRWAJAK2PoiEQS9AEgURtXrbYexUB
123,0.00485,BTC,2021-12-24,GTsjnDsvZEKVZHDQmXtfLEHbss3f8dtBMXNbC3arMB5X,GTsjnDsvZEKVZHDQmXtfLEHbss3f8dtBMXNbC3arMB5X
124,0.0562,BTC,2021-12-24,Gxry8fnR7jirCWvGTVAj4zYTCsrhLu6Eb3dWkYrAQTAz,Gxry8fnR7jirCWvGTVAj4zYTCsrhLu6Eb3dWkYrAQTAz
125,0.932685,BTC,2021-12-24,H7Emex5oowwdhxq9c3ibwn13M9b3hE6C4aJ2idugX7U1,H7Emex5oowwdhxq9c3ibwn13M9b3hE6C4aJ2idugX7U1
126,4.7e-05,BTC,2021-12-24,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
127,0.002412,BTC,2021-12-24,J5WcVsKNHbfioai1LRowvjvtEmUJBEkeoBim1ThshpoP,J5WcVsKNHbfioai1LRowvjvtEmUJBEkeoBim1ThshpoP
128,0.1,BTC,2021-12-24,JDvHcevLjUpaJ6Kk28nzHhT1rHGUz5Z3vhjiDNNzNxP4,JDvHcevLjUpaJ6Kk28nzHhT1rHGUz5Z3vhjiDNNzNxP4
129,0.136,BTC,2021-12-24,RuPxjUM9DUVxXwZ98Sg4PaM9GLqHuPnteUJ7jXoUtKZ,RuPxjUM9DUVxXwZ98Sg4PaM9GLqHuPnteUJ7jXoUtKZ
130,2e-06,BTC,2021-12-25,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE
131,0.02,BTC,2021-12-25,36dDm4AaPz4ZNLf732DXKRr8yUKyrQMBd1oFsZvBKZJy,36dDm4AaPz4ZNLf732DXKRr8yUKyrQMBd1oFsZvBKZJy
132,0.039259,BTC,2021-12-25,3fTNTdhbaCxCVMqXGcLgcC8VzRZ9Z8PeaxZ9JMTagrqL,3fTNTdhbaCxCVMqXGcLgcC8VzRZ9Z8PeaxZ9JMTagrqL
133,0.17889,BTC,2021-12-25,5aZcxEKBA3S5dPkL2F7esXn3zNy5EpTGnFooj7mwC4PH,5aZcxEKBA3S5dPkL2F7esXn3zNy5EpTGnFooj7mwC4PH
134,5.0,BTC,2021-12-25,6KcjRvz82pWUoftcCvLdNhyjaXWgCxYdpw7UKCrSVwTT,6KcjRvz82pWUoftcCvLdNhyjaXWgCxYdpw7UKCrSVwTT
135,5.501759,BTC,2021-12-25,7VAc1SCF26iDYDK8865q43q2QLMF3ZhUPGnkWR2r8X6X,7VAc1SCF26iDYDK8865q43q2QLMF3ZhUPGnkWR2r8X6X
136,0.03,BTC,2021-12-25,9uvSu7NwQjPwUwjjrH3yAoZRVt6rY8JRisTfQpuDfGBf,9uvSu7NwQjPwUwjjrH3yAoZRVt6rY8JRisTfQpuDfGBf
137,0.05,BTC,2021-12-25,AnPNkzhU6VAMBG6uuQDm9oUNJFBuVGA9ioS484zAtJ1p,AnPNkzhU6VAMBG6uuQDm9oUNJFBuVGA9ioS484zAtJ1p
138,0.001999,BTC,2021-12-25,DDmjv9KRaUh7aiWgdQEsrLUar25GSHai4R9H8Cg1Abam,DDmjv9KRaUh7aiWgdQEsrLUar25GSHai4R9H8Cg1Abam
139,1.012977,BTC,2021-12-25,DfZ4TgqX3UcPK3fZaccJFnps3XHfSBvrYWBcmFAvC5AS,DfZ4TgqX3UcPK3fZaccJFnps3XHfSBvrYWBcmFAvC5AS
140,0.2,BTC,2021-12-25,Drkw9ZfordJrXzMqEbeQHQ3phh7U6xgxRi5s36mSs5uZ,Drkw9ZfordJrXzMqEbeQHQ3phh7U6xgxRi5s36mSs5uZ
141,0.003397,BTC,2021-12-25,EoVyfc7che6nbThnvvfumgPyFXmL7wVqhVcpc1f6wbiW,EoVyfc7che6nbThnvvfumgPyFXmL7wVqhVcpc1f6wbiW
142,0.000299,BTC,2021-12-25,HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB,HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB
143,0.038801,BTC,2021-12-26,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD
144,0.025239,BTC,2021-12-26,335jrByeq8hoFoxcFQvew5aqnXhFX4m6oyKeFcErkVq3,335jrByeq8hoFoxcFQvew5aqnXhFX4m6oyKeFcErkVq3
145,0.0005,BTC,2021-12-26,3tNt6fwbpxjZ5g1nRZx1SBquCGvp73tC1USjUAs1wnTR,3tNt6fwbpxjZ5g1nRZx1SBquCGvp73tC1USjUAs1wnTR
146,0.421055,BTC,2021-12-26,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m
147,0.031842,BTC,2021-12-26,4sddeh7jt7Vpo9YQQJhi98KTHpV8aFGJ4Mdf7ek4QzhV,4sddeh7jt7Vpo9YQQJhi98KTHpV8aFGJ4Mdf7ek4QzhV
148,0.02,BTC,2021-12-26,Dv8eDMkM4mGUg87Uwku9jh5PdeckKEqGhTRDQhfifhHC,Dv8eDMkM4mGUg87Uwku9jh5PdeckKEqGhTRDQhfifhHC
149,38.705462,BTC,2021-12-26,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R
150,0.199865,BTC,2021-12-26,Gur2V4DhHpGRgECcvx5gbCSfBeK1VNbSa5tfJyuh8qQp,Gur2V4DhHpGRgECcvx5gbCSfBeK1VNbSa5tfJyuh8qQp
151,0.008615,BTC,2021-12-27,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9
152,0.005598,BTC,2021-12-27,2Xy5zVxgC4S8vaRjoFwxHgR9vw3nDHkqTVkDka5eQcGT,2Xy5zVxgC4S8vaRjoFwxHgR9vw3nDHkqTVkDka5eQcGT
153,0.5,BTC,2021-12-27,2d1qyEJRyGvB2H83ACSqUjqYLwcLHcURHWAKLXs4w9vp,2d1qyEJRyGvB2H83ACSqUjqYLwcLHcURHWAKLXs4w9vp
154,9.896595,BTC,2021-12-27,3N2cbALi6qQ2E33cRMrfC783WxAZFECtTXJoRwaSzcjD,3N2cbALi6qQ2E33cRMrfC783WxAZFECtTXJoRwaSzcjD
155,0.023387,BTC,2021-12-27,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG
156,0.0005,BTC,2021-12-27,4mCnzdXzpANJyASbCqfgXUSUeaE14BQpVvdZJySUtRjm,4mCnzdXzpANJyASbCqfgXUSUeaE14BQpVvdZJySUtRjm
157,1.736174,BTC,2021-12-27,5hnpzcKhtaZbNy7qDWvsk5FcjzAp1t9wTFjCCyvZ7obx,5hnpzcKhtaZbNy7qDWvsk5FcjzAp1t9wTFjCCyvZ7obx
158,0.2,BTC,2021-12-27,5w81nKCZqWcpUKLbKGGQzmuLbiWsFtWRbPdPMqXDD7bh,5w81nKCZqWcpUKLbKGGQzmuLbiWsFtWRbPdPMqXDD7bh
159,0.016011,BTC,2021-12-27,5yXGsdNWa691fhjTna2LXeAp1pEDuz7LTe5C3xbJTVTN,5yXGsdNWa691fhjTna2LXeAp1pEDuz7LTe5C3xbJTVTN
160,0.553705,BTC,2021-12-27,6uo7JyWeHdoJG3Mo2JbowPPEFw6L7ZdkKkDMRHESwWuS,6uo7JyWeHdoJG3Mo2JbowPPEFw6L7ZdkKkDMRHESwWuS
161,0.011943,BTC,2021-12-27,7fVvdwZ9y4Hjj96d2zejnmucB9fSkgaogvKtqPbXJVsn,7fVvdwZ9y4Hjj96d2zejnmucB9fSkgaogvKtqPbXJVsn
162,0.025855,BTC,2021-12-27,85qepNu8uYCDr3VeAsC1Q3gPC7QGUNTqrtNzzLuds8Bw,85qepNu8uYCDr3VeAsC1Q3gPC7QGUNTqrtNzzLuds8Bw
163,0.053669,BTC,2021-12-27,945CNeVaSrseoGgr1SdJztYHUeqdfAMo8NKQaV3j3RQ3,945CNeVaSrseoGgr1SdJztYHUeqdfAMo8NKQaV3j3RQ3
