,amount,symbol,cash,date,signer,receiver,asset
467,403.983293,USDC,USDC,2022-03-07T22:46:55Z,2ktMsrdMjd9wzBmDnFgKnuYGGB2VvxKhTQzwCyWjYAMk,2ktMsrdMjd9wzBmDnFgKnuYGGB2VvxKhTQzwCyWjYAMk,SOL
468,473.736988,USDC,USDC,2022-03-08T10:35:21Z,HiAB3SBbxHpFe6nZaGe7XfZA12qzMWManHXcwWTXZej9,HiAB3SBbxHpFe6nZaGe7XfZA12qzMWManHXcwWTXZej9,SOL
469,473.736988,USDC,USDC,2022-03-08T10:36:43Z,HqJuiejigF6oqaPjJ2iiSiQFHSPDeWDLvMQjzv7i7v3T,HqJuiejigF6oqaPjJ2iiSiQFHSPDeWDLvMQjzv7i7v3T,SOL
470,473.736988,USDC,USDC,2022-03-08T10:40:22Z,6G9SXAso6QSWDD5vpjpujD7cyE8d8f1AvfmvVB6jR1WK,6G9SXAso6QSWDD5vpjpujD7cyE8d8f1AvfmvVB6jR1WK,SOL
471,473.736988,USDC,USDC,2022-03-08T10:42:22Z,AMVmDprm9UWkuyF4Le9VZtgtJHGoEgeQCRe8o4funsW9,AMVmDprm9UWkuyF4Le9VZtgtJHGoEgeQCRe8o4funsW9,SOL
472,473.736988,USDC,USDC,2022-03-08T10:47:27Z,BEpnkCmAGMFhZDVPAdiVFKiwi5SpdKL1GeHmdHG228PH,BEpnkCmAGMFhZDVPAdiVFKiwi5SpdKL1GeHmdHG228PH,SOL
473,473.736988,USDC,USDC,2022-03-08T10:49:35Z,D3ScXSDHqLwZaegKhiuTtRytHT65i6dxdMVsmhgkJNF1,D3ScXSDHqLwZaegKhiuTtRytHT65i6dxdMVsmhgkJNF1,SOL
474,473.736988,USDC,USDC,2022-03-08T10:51:26Z,CUQPhnfg7YMVz9WRLV4Y7sSftJKzAmJo2d2F3mVSnNuj,CUQPhnfg7YMVz9WRLV4Y7sSftJKzAmJo2d2F3mVSnNuj,SOL
475,473.736988,USDC,USDC,2022-03-08T10:53:40Z,AQgZPZfRrCqkZDwDGbnQ5CmbzKHm1R3cm92kWJo4YAar,AQgZPZfRrCqkZDwDGbnQ5CmbzKHm1R3cm92kWJo4YAar,SOL
476,473.736988,USDC,USDC,2022-03-08T10:56:14Z,41eMWKGPR5bhyFib4M741u7McTNpnQMfVMMYwGowkdh7,41eMWKGPR5bhyFib4M741u7McTNpnQMfVMMYwGowkdh7,SOL
477,93.719744,USDC,USDC,2022-03-09T05:06:57Z,EJ4svPo3b2JnaZW3hfaBHTjxa7rDpScrPUmhKKjm8hqJ,EJ4svPo3b2JnaZW3hfaBHTjxa7rDpScrPUmhKKjm8hqJ,SOL
478,90.064576,USDC,USDC,2022-03-09T05:38:49Z,HXXvFM7CDNVtSvXPm8M2u28XvCx9c43YFBthpLtjC1C6,HXXvFM7CDNVtSvXPm8M2u28XvCx9c43YFBthpLtjC1C6,SOL
479,3000.0,USDC,USDC,2022-03-09T06:22:59Z,7xGLnzt5jKHfVUvq48JvkBnmBgF8SMARW3SwMkcBmtVy,7xGLnzt5jKHfVUvq48JvkBnmBgF8SMARW3SwMkcBmtVy,SOL
480,350.744028,USDC,USDC,2022-03-09T13:03:17Z,ELp1ZswYAJ3mG8ZaX656nM4cotWGQEKthTaQL2Cr4huS,ELp1ZswYAJ3mG8ZaX656nM4cotWGQEKthTaQL2Cr4huS,ETH
481,0.004327,USDC,USDC,2022-03-10T19:53:17Z,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,SOL
482,864.936146,USDC,USDC,2022-03-11T03:01:55Z,EyMuiRSCwR1FSTCSW8BYLsU71knHTq6d24pUqg6bwi4s,EyMuiRSCwR1FSTCSW8BYLsU71knHTq6d24pUqg6bwi4s,ETH
483,652.187215,USDC,USDC,2022-03-11T03:21:22Z,5k7LCfaBT15uPeY2KEQdeKT8U71JywYa3SrDjinfpRjS,5k7LCfaBT15uPeY2KEQdeKT8U71JywYa3SrDjinfpRjS,BTC
484,1203.292884,USDC,USDC,2022-03-11T03:24:15Z,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,SOL
485,10166.862143,USDC,USDC,2022-03-11T03:45:27Z,CtBL9JB2x5rtg43cJbxKZ6caoHV1YDmQzr4mjRmbsod2,CtBL9JB2x5rtg43cJbxKZ6caoHV1YDmQzr4mjRmbsod2,BTC
486,23.582864,USDC,USDC,2022-03-11T04:18:14Z,HYS32kFZKNCtpTXnf9mJbsdPaqeuvt7FCdweXmmKENkM,HYS32kFZKNCtpTXnf9mJbsdPaqeuvt7FCdweXmmKENkM,SOL
487,92.692753,USDC,USDC,2022-03-11T04:54:19Z,99vEX7QUYEihiivtV5HEupmFEyZnnsT2dQcwUjeiuBcy,99vEX7QUYEihiivtV5HEupmFEyZnnsT2dQcwUjeiuBcy,SOL
488,3991.212445,USDC,USDC,2022-03-11T06:01:54Z,CtBL9JB2x5rtg43cJbxKZ6caoHV1YDmQzr4mjRmbsod2,CtBL9JB2x5rtg43cJbxKZ6caoHV1YDmQzr4mjRmbsod2,SOL
489,470.812962,USDC,USDC,2022-03-11T06:57:26Z,FAprSqAv1mKmjLa2VU4pLstrzCQ51x3XsmDBJNXMnkGy,FAprSqAv1mKmjLa2VU4pLstrzCQ51x3XsmDBJNXMnkGy,SOL
490,6777.000814,USDC,USDC,2022-03-11T07:21:10Z,E6gtYUmFLbfiEMyeHa9uQpoyS1bqH2Zi3SKYvTALkdvQ,E6gtYUmFLbfiEMyeHa9uQpoyS1bqH2Zi3SKYvTALkdvQ,BTC
491,201.42092,USDC,USDC,2022-03-11T09:59:04Z,J5puJuiLDAuMMkmD5RUTee6F4nZE5hQYDRWn7foXB7Bb,J5puJuiLDAuMMkmD5RUTee6F4nZE5hQYDRWn7foXB7Bb,SOL
492,107.283593,USDC,USDC,2022-03-11T10:19:55Z,8Du6xciGvVLmbYNXbBMBau9pFEKChyCvh5RLodvrCyiv,8Du6xciGvVLmbYNXbBMBau9pFEKChyCvh5RLodvrCyiv,SOL
493,469.950621,USDC,USDC,2022-03-11T10:27:10Z,BGUW4Fu6MK8J3Xcce1EzmJjnTA7MUmMkKs8SbgZggZfB,BGUW4Fu6MK8J3Xcce1EzmJjnTA7MUmMkKs8SbgZggZfB,SOL
494,113.414085,USDC,USDC,2022-03-11T10:29:42Z,8ZF9SdsrYYyXzrU5zJSswhe6hnYaLWjmj5zyWZ8kP2vd,8ZF9SdsrYYyXzrU5zJSswhe6hnYaLWjmj5zyWZ8kP2vd,SOL
495,100.541957,USDC,USDC,2022-03-11T12:34:18Z,Dh5mc3cqmGFuW5jPEi18mkXWxmoYWevsqnE2pEj6Ax2x,Dh5mc3cqmGFuW5jPEi18mkXWxmoYWevsqnE2pEj6Ax2x,MNGO
496,61.742265,USDC,USDC,2022-03-11T12:47:38Z,87kv6fc4VfxKEuTjmFMn4b3PXBkdJ5Da5NaGB4nNovkm,87kv6fc4VfxKEuTjmFMn4b3PXBkdJ5Da5NaGB4nNovkm,SOL
497,10172.237464,USDC,USDC,2022-03-11T14:10:00Z,BFHS21htuXubiKCo2CCJEUEwZ96GwfQ2dMJF5eVEnK8f,BFHS21htuXubiKCo2CCJEUEwZ96GwfQ2dMJF5eVEnK8f,SOL
498,7405.365756,USDC,USDC,2022-03-11T14:37:47Z,Lpua2CFYLemW9xaMqJfHt6T6es1AXLfHDgwYdLt65qu,Lpua2CFYLemW9xaMqJfHt6T6es1AXLfHDgwYdLt65qu,SOL
499,13423.673128,USDC,USDC,2022-03-11T15:29:52Z,6oJmFyTr4DQVDp9G3Dsq1z8LVUSaeHNtZPvjL1W5skoa,6oJmFyTr4DQVDp9G3Dsq1z8LVUSaeHNtZPvjL1W5skoa,SOL
500,5138.480944,USDC,USDC,2022-03-11T15:32:09Z,3aofaB7D22bLWZfJN1ZWyej29ZuN2u2CDjgP91uddy1R,3aofaB7D22bLWZfJN1ZWyej29ZuN2u2CDjgP91uddy1R,SOL
501,1691.822237,USDC,USDC,2022-03-11T15:35:45Z,HbYGGAm8xktYu4qAFp3C8ZMmrktw1EMJ2xhuRJ5JpJgD,HbYGGAm8xktYu4qAFp3C8ZMmrktw1EMJ2xhuRJ5JpJgD,SOL
502,2853.074811,USDC,USDC,2022-03-11T17:59:53Z,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,SOL
503,5.594023,USDC,USDC,2022-03-11T22:22:25Z,7KsXSkGUdJ7sSgNiX8GWF6kCNvuhwreiRa3PQaMv9FBY,7KsXSkGUdJ7sSgNiX8GWF6kCNvuhwreiRa3PQaMv9FBY,SOL
504,5.594023,USDC,USDC,2022-03-11T22:32:20Z,HqA43hwK7WqPhX14aYVC9pjocfDpvkSWUSHXyhuHCWyZ,HqA43hwK7WqPhX14aYVC9pjocfDpvkSWUSHXyhuHCWyZ,SOL
505,19.020498,USDC,USDC,2022-03-11T23:09:35Z,GrBQHjRf8MwpHWah474wUzEL4oJQRC4f6qdkzKsRZ5J1,GrBQHjRf8MwpHWah474wUzEL4oJQRC4f6qdkzKsRZ5J1,SOL
506,15.53093,USDC,USDC,2022-03-11T23:13:08Z,GrBQHjRf8MwpHWah474wUzEL4oJQRC4f6qdkzKsRZ5J1,GrBQHjRf8MwpHWah474wUzEL4oJQRC4f6qdkzKsRZ5J1,BTC
507,988.180605,USDC,USDC,2022-03-11T23:34:53Z,AAj6UHEAfCYxju3v8kGHSorevwxhLV4zSM36LfZgUmsP,AAj6UHEAfCYxju3v8kGHSorevwxhLV4zSM36LfZgUmsP,SOL
508,213.040765,USDC,USDC,2022-03-11T23:35:23Z,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,SOL
509,102.174851,USDC,USDC,2022-03-12T10:32:43Z,4ZikXjQTSR4A954oQDxVVWMtHyhRhPuiAsT7os9vDvRn,4ZikXjQTSR4A954oQDxVVWMtHyhRhPuiAsT7os9vDvRn,SOL
510,10.390461,USDC,USDC,2022-03-12T18:24:45Z,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,MNGO
511,1002.74407,USDC,USDC,2022-03-12T21:25:27Z,3BCA9Xq9aGvpEYdczx4HCuWNUowUBWbGD7pdcXkdBdfQ,3BCA9Xq9aGvpEYdczx4HCuWNUowUBWbGD7pdcXkdBdfQ,SOL
512,41.418567,USDC,USDC,2022-03-13T01:58:37Z,8tECdZwuUoCmCyGDrfzaTK8nZbhELkNY7dBcBMrntk2u,8tECdZwuUoCmCyGDrfzaTK8nZbhELkNY7dBcBMrntk2u,SOL
513,23.665683,USDC,USDC,2022-03-13T21:12:01Z,C7kUxhQVt1PvaaxCsXi6qF9RP24MmCi9pdxAm4AVRwse,C7kUxhQVt1PvaaxCsXi6qF9RP24MmCi9pdxAm4AVRwse,SOL
514,8744.116575,USDC,USDC,2022-03-14T02:41:41Z,6ArcEo4atgbPUtbgkF7V6QFHCC1UzsUozmVV5U8ycsmo,6ArcEo4atgbPUtbgkF7V6QFHCC1UzsUozmVV5U8ycsmo,SOL
515,30481.409764,USDC,USDC,2022-03-14T11:06:42Z,HqMjfcBxrkMEHQcgJt9X43ovMCqDkbZSSaSy2zYeyUiC,HqMjfcBxrkMEHQcgJt9X43ovMCqDkbZSSaSy2zYeyUiC,SOL
516,5.024255,USDC,USDC,2022-03-14T20:21:42Z,9fQTYU8MrbK9HrNfBJDrPrSGYFDfmB7wGPm9AiEqfyZy,9fQTYU8MrbK9HrNfBJDrPrSGYFDfmB7wGPm9AiEqfyZy,SOL
517,1240.775484,USDC,USDC,2022-03-14T23:01:59Z,DeAQTdwYDBPSbwHzzQhvDKD3kQHWejMJVVF2T9uVep4d,DeAQTdwYDBPSbwHzzQhvDKD3kQHWejMJVVF2T9uVep4d,SOL
518,259.331244,USDC,USDC,2022-03-15T04:01:21Z,2ukWCfsHwkXQZ5Yt4vL8412kNA9GTxyDNmRTyqAKBDkP,2ukWCfsHwkXQZ5Yt4vL8412kNA9GTxyDNmRTyqAKBDkP,SOL
519,111.972683,USDC,USDC,2022-03-15T09:31:40Z,BsRywDvDbiFkN5bPxyqFALUiQQdbv8raPYM8Aw3spwPj,BsRywDvDbiFkN5bPxyqFALUiQQdbv8raPYM8Aw3spwPj,SOL
520,92482.578904,USDC,USDC,2022-03-15T13:23:45Z,4shh3cJh28DHQAkjtuD9vsdi3i9U7ehfun9R5uypSsUy,4shh3cJh28DHQAkjtuD9vsdi3i9U7ehfun9R5uypSsUy,SOL
521,100.836097,USDC,USDC,2022-03-15T19:22:19Z,GvPxYCMFSmqTeu8cnadd1L9zgTrAwbGM3Kxt3XkqMuVh,GvPxYCMFSmqTeu8cnadd1L9zgTrAwbGM3Kxt3XkqMuVh,SOL
522,119.486965,USDC,USDC,2022-03-15T21:23:50Z,13f27oAJBfZkSZuJpbxrpfLeGi3NJUeC4xBEx48sS86d,13f27oAJBfZkSZuJpbxrpfLeGi3NJUeC4xBEx48sS86d,SOL
523,1961.885033,USDC,USDC,2022-03-16T14:47:06Z,GDazi3eYpMA5ucDuf4otyGHP264M6bGGUzJtHCnjRPdo,GDazi3eYpMA5ucDuf4otyGHP264M6bGGUzJtHCnjRPdo,SOL
524,0.995089,UST,UST,2022-02-19T01:41:15Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,LUNA
525,7593.255356,UST,UST,2022-02-19T20:51:50Z,GB3rVKCuhX3rCrLNktEzxMDXQKJvT9BKh1jZ5VMAfk5q,GB3rVKCuhX3rCrLNktEzxMDXQKJvT9BKh1jZ5VMAfk5q,LUNA
526,296.261829,UST,UST,2022-02-22T02:08:12Z,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,LUNA
527,50.0,UST,UST,2022-02-22T20:59:14Z,6zdBsDcXjNqh2n9eQ2iDtS9LHm45K8kA9eKfgzbgFdtC,6zdBsDcXjNqh2n9eQ2iDtS9LHm45K8kA9eKfgzbgFdtC,LUNA
528,0.046842,UST,UST,2022-02-24T01:23:18Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,LUNA
529,20.696944,UST,UST,2022-02-24T18:34:19Z,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,LUNA
530,22190.069,UST,UST,2022-02-24T20:49:03Z,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,LUNA
531,4.761723,UST,UST,2022-02-25T05:30:18Z,3DDR1xjiUDrNXPvzMgTftaPVr2yjRJWQr1PFb34BHzks,3DDR1xjiUDrNXPvzMgTftaPVr2yjRJWQr1PFb34BHzks,LUNA
532,7027.598549,UST,UST,2022-02-25T05:32:56Z,H5sVGgyYtNM6bMWwBPXShwcAziG6jDJB2ibpkQTfci4w,H5sVGgyYtNM6bMWwBPXShwcAziG6jDJB2ibpkQTfci4w,LUNA
533,10013.038475,UST,UST,2022-02-25T07:27:10Z,38cNrYZGUejmRs6qjypcicU65bRDHs4fEZtjuSX61sSN,38cNrYZGUejmRs6qjypcicU65bRDHs4fEZtjuSX61sSN,LUNA
534,739.795604,UST,UST,2022-02-25T07:37:22Z,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,LUNA
535,10112.727603,UST,UST,2022-02-25T09:05:11Z,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,LUNA
536,1492.302134,UST,UST,2022-02-25T14:08:34Z,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,LUNA
537,551.12275,UST,UST,2022-02-25T17:25:56Z,ESShcBD34wXp5YtHFKhuC8gb3L4TwXpNcKBgpNFXA9kY,ESShcBD34wXp5YtHFKhuC8gb3L4TwXpNcKBgpNFXA9kY,LUNA
538,2007.8853,UST,UST,2022-02-25T17:54:53Z,JA96hh8eN2YS6CtZ5GC71kvYA5dZUH6CbkN1osM6tF2M,JA96hh8eN2YS6CtZ5GC71kvYA5dZUH6CbkN1osM6tF2M,LUNA
539,3011.827952,UST,UST,2022-02-25T19:01:51Z,PcEZqbBnhosCGerSRy6sqP1botTfFkfECV9bNGT4BsH,PcEZqbBnhosCGerSRy6sqP1botTfFkfECV9bNGT4BsH,LUNA
540,8651.247709,UST,UST,2022-02-25T23:18:09Z,DTToEXpyDRcU36HEFbmuvEihBshp4S8imKw3txNGEW8g,DTToEXpyDRcU36HEFbmuvEihBshp4S8imKw3txNGEW8g,LUNA
541,5000.0,UST,UST,2022-02-26T21:54:48Z,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,LUNA
542,291.66271,UST,UST,2022-02-28T22:18:27Z,BADnV5GHgsQyJvdHVrEwoCVjcRCfbxTbbXDRJLTczoaa,BADnV5GHgsQyJvdHVrEwoCVjcRCfbxTbbXDRJLTczoaa,LUNA
543,25295.684304,UST,UST,2022-03-04T02:47:56Z,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,LUNA
544,4495.5,UST,UST,2022-03-04T02:48:35Z,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,LUNA
545,150.494729,UST,UST,2022-03-04T02:51:22Z,4wzko8yQX3qAJBzt6PmrQtpajkhszdNwRrC3D2XLZfYk,4wzko8yQX3qAJBzt6PmrQtpajkhszdNwRrC3D2XLZfYk,LUNA
546,120.991452,UST,UST,2022-03-04T02:58:50Z,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,LUNA
547,1.665475,UST,UST,2022-03-04T05:47:08Z,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,LUNA
548,179.557965,UST,UST,2022-03-04T08:04:11Z,3ZdrdyS1ByXQdnASEmMu9JxUuQiJbwPzzQzXo1VtXFke,3ZdrdyS1ByXQdnASEmMu9JxUuQiJbwPzzQzXo1VtXFke,LUNA
549,1001.104021,UST,UST,2022-03-04T13:21:53Z,4A8DBykf2rLmD3UKum1c6QqFpKVaDqpKh3nC4JYrDkBP,4A8DBykf2rLmD3UKum1c6QqFpKVaDqpKh3nC4JYrDkBP,LUNA
550,41.715883,UST,UST,2022-03-04T14:31:48Z,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,LUNA
551,1.090784,UST,UST,2022-03-04T17:10:08Z,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,LUNA
552,150.031871,UST,UST,2022-03-04T17:33:09Z,65CU53jhtM3abpDXmjrcLt8WZwB7JuuP233xDEgGi5vZ,65CU53jhtM3abpDXmjrcLt8WZwB7JuuP233xDEgGi5vZ,LUNA
553,105.105652,UST,UST,2022-03-04T19:54:32Z,FrSSqd3AscPDSM37vSzF71Bnt2dDsyCFTR852p7dw3Ys,FrSSqd3AscPDSM37vSzF71Bnt2dDsyCFTR852p7dw3Ys,LUNA
554,2264.070136,UST,UST,2022-03-05T03:44:38Z,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,LUNA
555,1029.289869,UST,UST,2022-03-05T12:58:17Z,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf,LUNA
556,99.349358,UST,UST,2022-03-06T05:28:15Z,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,LUNA
557,99.349358,UST,UST,2022-03-06T08:17:32Z,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,LUNA
558,1.0,UST,UST,2022-03-07T03:39:50Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,LUNA
559,2705.129363,UST,UST,2022-03-07T16:29:18Z,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,LUNA
560,1271.01522,UST,UST,2022-03-07T19:26:52Z,9bkkeNJL9LjNiWpvNUUPQy3job8KP9KDtNX5DuT7muGP,9bkkeNJL9LjNiWpvNUUPQy3job8KP9KDtNX5DuT7muGP,LUNA
561,14483.892884,UST,UST,2022-03-11T03:20:58Z,5fPdxg2AebgsYtKQ7U9dm7wPs3cQ73Cz49aMtrp5faVR,5fPdxg2AebgsYtKQ7U9dm7wPs3cQ73Cz49aMtrp5faVR,LUNA
562,27031.826431,UST,UST,2022-03-11T05:06:10Z,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,LUNA
563,2010.974582,UST,UST,2022-03-11T05:35:05Z,6XFLffp8QDboLusSdKFyVweDJLuXrxqifcefF4JpFaWk,6XFLffp8QDboLusSdKFyVweDJLuXrxqifcefF4JpFaWk,LUNA
564,3491.034533,UST,UST,2022-03-11T05:58:03Z,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,LUNA
565,0.600707,UST,UST,2022-03-11T05:58:44Z,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,LUNA
566,308.90089,UST,UST,2022-03-11T07:46:44Z,4CP2bH8rvDjQFmBmvhXmmggHVpDzXzpRXikG9XnZqrd9,4CP2bH8rvDjQFmBmvhXmmggHVpDzXzpRXikG9XnZqrd9,LUNA
567,10034.753556,UST,UST,2022-03-11T09:23:37Z,GhNqB9gPf5wsPNScxdb1oJk35Zywyd7Eg4AhaRH1uGRy,GhNqB9gPf5wsPNScxdb1oJk35Zywyd7Eg4AhaRH1uGRy,LUNA
568,13895.400523,UST,UST,2022-03-11T11:13:25Z,BzYhx2B6FF9fzr9gkDm2pawcfUHeQP1PeMWjB7mtVB9P,BzYhx2B6FF9fzr9gkDm2pawcfUHeQP1PeMWjB7mtVB9P,LUNA
569,28805.328331,UST,UST,2022-03-11T16:24:29Z,D2F13FFcDFBjMBVJN91kMM83ix3mTUMt5Wu7fWzzJ9R8,D2F13FFcDFBjMBVJN91kMM83ix3mTUMt5Wu7fWzzJ9R8,LUNA
570,498.220049,UST,UST,2022-03-12T18:20:49Z,4FHJUB3rZ22S9LVwyUsEMfZCGLiKfs719jd1a6tJc3YL,4FHJUB3rZ22S9LVwyUsEMfZCGLiKfs719jd1a6tJc3YL,LUNA
571,28.175806,UST,UST,2022-03-13T21:19:56Z,C7kUxhQVt1PvaaxCsXi6qF9RP24MmCi9pdxAm4AVRwse,C7kUxhQVt1PvaaxCsXi6qF9RP24MmCi9pdxAm4AVRwse,LUNA
572,255.00609,UST,UST,2022-03-15T23:18:55Z,253RtmeqfB5NajwSUyn1j8a2vZ4VvUMRE4GnHgRMibpP,253RtmeqfB5NajwSUyn1j8a2vZ4VvUMRE4GnHgRMibpP,LUNA
